x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
534	4.08496732026144e-05	0.000490196078431373	0	412	4	0	426	3	0	0	0	189	2	0.000122549019607843	0.000490196078431373	0	0
535	9.80392156862745e-05	0.000294117647058824	0	417	10	0.000294117647058824	448	2	0	0	0	180	1	0	0	0	0
536	4.76579520697168e-05	0.000326797385620915	0	391	4	0	417	6	4.08496732026144e-05	0.000163398692810458	0	179	6	0.000102124183006536	0.000326797385620915	0	0.000326797385620915
537	1.63398692810458e-05	0.000196078431372549	0	381	2	0	418	3	0	0	0	171	5	4.90196078431373e-05	0.000196078431372549	0	0
538	4.76579520697168e-05	0.000326797385620915	0	395	4	0	456	4	6.12745098039216e-05	0.000245098039215686	0	215	6	8.16993464052288e-05	0.000326797385620915	0	0.000163398692810458
539	6.8082788671024e-05	0.000490196078431373	0	393	7	0	402	6	4.08496732026144e-05	0.000163398692810458	0	181	6	0.000163398692810458	0.000490196078431373	0	0.000163398692810458
540	0.000108932461873638	0.000326797385620915	0	393	4	0	396	3	0.000326797385620915	0.000326797385620915	0.000326797385620915	198	1	0	0	0	0
541	0.000122549019607843	0.00065359477124183	0	400	6	0	426	3	0.000163398692810458	0.000326797385620915	0	198	3	0.000204248366013072	0.00065359477124183	0	0.000326797385620915
542	1.63398692810458e-05	0.000392156862745098	0	361	4	0	414	1	0	0	0	174	5	4.90196078431373e-05	0.000392156862745098	0	0
543	4.40917107583774e-05	0.000140056022408964	0	412	5	0	412	7	0.000105042016806723	0.000140056022408964	0	188	9	2.72331154684096e-05	0.000108932461873638	0	0
544	4.08496732026144e-05	0.000490196078431373	0	397	3	0	375	2	0.000122549019607843	0.000490196078431373	0	174	5	0	0	0	0.000392156862745098
545	4.08496732026144e-05	0.000326797385620915	0	383	3	0	427	6	0.000122549019607843	0.000326797385620915	0	182	3	0	0	0	0
546	6.8082788671024e-06	0.000163398692810458	0	403	5	0	442	5	0	0	0	190	6	2.04248366013072e-05	0.000163398692810458	0	0
547	2.04248366013072e-05	0.000245098039215686	0	378	5	0	405	4	0	0	0	182	4	6.12745098039216e-05	0.000245098039215686	0	0
548	0.000403828197945845	0.00117647058823529	0	392	5	0.00117647058823529	393	2	0	0	0	190	7	3.50140056022409e-05	0.000140056022408964	0	0
549	4.66853408029879e-05	0.000490196078431373	0	353	4	0	384	2	0.000122549019607843	0.000490196078431373	0	200	7	1.75070028011204e-05	0.000140056022408964	0	0
550	NA	NA	NA	395	2	0	395	0	NA	NA	NA	175	2	0	0	0	0
551	4.08496732026144e-05	0.000490196078431373	0	398	1	0	398	2	0	0	0	177	2	0.000122549019607843	0.000490196078431373	0	0
552	4.08496732026144e-05	0.000245098039215686	0	408	3	0	418	4	0.000122549019607843	0.000245098039215686	0	220	1	0	0	0	0
553	3.26797385620915e-05	0.000196078431372549	0	362	2	0	357	5	9.80392156862745e-05	0.000196078431372549	0	152	2	0	0	0	0.000490196078431373
554	9.53159041394335e-05	0.000326797385620915	0	402	2	0	435	3	0.000245098039215686	0.000326797385620915	0	204	3	4.08496732026144e-05	0.000326797385620915	0	0
555	0.000213585434173669	0.000588235294117647	0	418	5	0.000588235294117647	447	3	0	0	0	227	7	5.25210084033613e-05	0.000280112044817927	0	0
556	9.53159041394335e-05	0.000326797385620915	0	402	5	0	432	3	0.000245098039215686	0.000326797385620915	0	198	3	4.08496732026144e-05	0.000326797385620915	0	0
557	5.44662309368192e-05	0.00065359477124183	0	381	1	0	428	2	0	0	0	177	3	0.000163398692810458	0.00065359477124183	0	0
558	7.14869281045752e-05	0.000326797385620915	0	365	8	0	420	6	0.000122549019607843	0.000326797385620915	0	197	4	9.19117647058824e-05	0.000245098039215686	0	0.000245098039215686
559	2.04248366013072e-05	0.000245098039215686	0	410	4	0	442	1	0	0	0	179	4	6.12745098039216e-05	0.000245098039215686	0	0
560	0.000107230392156863	0.000980392156862745	0	385	2	0	413	1	0.000245098039215686	0.000980392156862745	0	180	8	7.6593137254902e-05	0.000245098039215686	0	0
561	2.72331154684096e-05	0.000326797385620915	0	443	3	0	443	3	8.16993464052288e-05	0.000326797385620915	0	226	2	0	0	0	0
562	0	0	0	374	3	0	405	4	0	0	0	200	2	0	0	0	0
563	1.63398692810458e-05	0.000196078431372549	0	393	3	0	404	5	4.90196078431373e-05	0.000196078431372549	0	197	1	0	0	0	0
564	2.72331154684096e-05	0.000326797385620915	0	407	2	0	464	3	0	0	0	186	6	8.16993464052288e-05	0.000326797385620915	0	0
565	4.08496732026144e-05	0.000326797385620915	0	371	4	0	423	2	0	0	0	193	3	0.000122549019607843	0.000326797385620915	0	0
566	4.08496732026144e-05	0.000490196078431373	0	373	2	0	410	2	0.000122549019607843	0.000490196078431373	0	200	1	0	0	0	0
567	4.08496732026144e-05	0.000196078431372549	0	399	2	0	424	3	0	0	0	191	5	0.000122549019607843	0.000196078431372549	0	0
568	4.08496732026144e-05	0.000490196078431373	0	391	4	0	376	2	0.000122549019607843	0.000490196078431373	0	206	1	0	0	0	0
569	NA	NA	NA	373	0	NA	384	5	0	0	0	203	3	4.08496732026144e-05	0.000326797385620915	0	0
570	0	0	0	404	1	0	387	1	0	0	0	186	2	0	0	0	0
571	0	0	0	414	5	0	437	1	0	0	0	192	3	0	0	0	0.00065359477124183
572	NA	NA	NA	366	0	NA	371	0	NA	NA	NA	180	4	0.000183823529411765	0.000245098039215686	0	0.000245098039215686
573	6.8082788671024e-06	0.000163398692810458	0	405	4	0	434	4	0	0	0	203	6	2.04248366013072e-05	0.000163398692810458	0	0
574	4.76579520697168e-05	0.000490196078431373	0	412	1	0	454	3	8.16993464052288e-05	0.000326797385620915	0	193	2	6.12745098039216e-05	0.000490196078431373	0	0
575	7.89760348583878e-05	0.000326797385620915	0	382	3	0	396	5	0.000196078431372549	0.000196078431372549	0.000196078431372549	167	6	4.08496732026144e-05	0.000326797385620915	0	0
576	0	0	0	408	2	0	440	2	0	0	0	159	3	0	0	0	0
577	0	0	0	396	1	0	382	1	0	0	0	190	3	0	0	0	0.000326797385620915
578	4.76579520697168e-05	0.000490196078431373	0	386	6	0	457	3	8.16993464052288e-05	0.000326797385620915	0	182	2	6.12745098039216e-05	0.000490196078431373	0	0
579	4.08496732026144e-05	0.000196078431372549	0	350	2	0	390	2	0	0	0	211	5	0.000122549019607843	0.000196078431372549	0	0.000196078431372549
580	0	0	0	399	1	0	428	2	0	0	0	175	2	0	0	0	0
581	4.76579520697168e-05	0.000490196078431373	0	411	5	0	434	3	8.16993464052288e-05	0.000326797385620915	0	202	2	6.12745098039216e-05	0.000490196078431373	0	0
582	6.12745098039216e-05	0.000490196078431373	0	387	4	0	438	3	0	0	0	205	4	0.000183823529411765	0.000490196078431373	0	0.000245098039215686
583	0	0	0	384	2	0	418	4	0	0	0	197	2	0	0	0	0
584	0.000163398692810458	0.000980392156862745	0	380	3	0	436	2	0.000367647058823529	0.000980392156862745	0	189	3	0.000122549019607843	0.000326797385620915	0	0.000326797385620915
585	NA	NA	NA	386	4	0	403	0	NA	NA	NA	182	4	0	0	0	0
586	NA	NA	NA	359	0	NA	399	1	0	0	0	194	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
587	NA	NA	NA	402	2	0	446	0	NA	NA	NA	207	8	7.6593137254902e-05	0.000122549019607843	0	0
588	4.99273783587509e-05	0.000490196078431373	0	399	4	0	409	2	0.000122549019607843	0.000490196078431373	0	187	9	2.72331154684096e-05	0.000108932461873638	0	0
589	0.00099400871459695	0.00294117647058824	0	373	2	0.00294117647058824	376	1	0	0	0	212	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
590	3.06372549019608e-05	0.000245098039215686	0	359	3	0	405	2	0	0	0	208	4	9.19117647058824e-05	0.000245098039215686	0	0
591	NA	NA	NA	394	2	0	420	7	0.000175070028011204	0.000280112044817927	0	213	0	NA	NA	NA	NA
592	NA	NA	NA	366	1	0	386	3	0	0	0	153	0	NA	NA	NA	NA
593	1.63398692810458e-05	0.000196078431372549	0	381	3	0	395	5	4.90196078431373e-05	0.000196078431372549	0	181	3	0	0	0	0
594	0.000629084967320261	0.00176470588235294	0	386	5	0.00176470588235294	429	3	0	0	0	208	5	0.000122549019607843	0.000392156862745098	0	0
595	4.90196078431373e-05	0.000392156862745098	0	370	6	0	424	5	9.80392156862745e-05	0.000392156862745098	0	177	5	4.90196078431373e-05	0.000196078431372549	0	0
596	5.17429193899782e-05	0.000196078431372549	0	400	4	0	447	6	8.16993464052288e-05	0.000163398692810458	0	202	5	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
597	NA	NA	NA	406	0	NA	413	1	0.000245098039215686	0.000980392156862745	0	216	2	0	0	0	0
598	1.36165577342048e-05	0.000163398692810458	0	419	3	0	423	2	0	0	0	189	6	4.08496732026144e-05	0.000163398692810458	0	0.000163398692810458
599	6.12745098039216e-05	0.000490196078431373	0	397	4	0	443	2	0.000122549019607843	0.000490196078431373	0	174	2	6.12745098039216e-05	0.000490196078431373	0	0
600	4.08496732026144e-05	0.000326797385620915	0	372	3	0	425	2	0	0	0	211	3	0.000122549019607843	0.000326797385620915	0	0
601	8.44226579520697e-05	0.000326797385620915	0	362	2	0	405	6	0.000204248366013072	0.000326797385620915	0.000163398692810458	175	5	4.90196078431373e-05	0.000196078431372549	0	0.000392156862745098
602	6.12745098039216e-05	0.000490196078431373	0	372	3	0	398	2	0.000122549019607843	0.000490196078431373	0	168	4	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
603	NA	NA	NA	423	0	NA	432	2	0	0	0	182	2	0.000183823529411765	0.000490196078431373	0	0.000490196078431373
604	1.02124183006536e-05	0.000245098039215686	0	392	3	0	395	1	0	0	0	184	4	3.06372549019608e-05	0.000245098039215686	0	0.000490196078431373
605	0.000136165577342048	0.000490196078431373	0	369	1	0	429	3	0.000163398692810458	0.000326797385620915	0	208	2	0.000245098039215686	0.000490196078431373	0	0.000490196078431373
606	1.63398692810458e-05	0.000196078431372549	0	402	7	0	407	1	0	0	0	186	5	4.90196078431373e-05	0.000196078431372549	0	0
607	0	0	0	372	1	0	411	1	0	0	0	175	2	0	0	0	0
608	NA	NA	NA	385	0	NA	400	1	0	0	0	205	1	0	0	0	0
609	9.92063492063492e-05	0.000980392156862745	0	367	1	0	433	1	0.000245098039215686	0.000980392156862745	0	205	7	5.25210084033613e-05	0.000140056022408964	0	0.000140056022408964
610	0.000547385620915033	0.00147058823529412	0	365	2	0.00147058823529412	347	1	0	0	0	176	5	0.00017156862745098	0.000392156862745098	0	0
611	4.90196078431373e-05	0.000245098039215686	0	436	1	0	397	4	0.000122549019607843	0.000245098039215686	0	200	5	2.45098039215686e-05	0.000196078431372549	0	0
612	NA	NA	NA	395	3	0	427	1	0	0	0	200	0	NA	NA	NA	NA
613	5.83566760037348e-06	0.000140056022408964	0	410	4	0	422	2	0	0	0	211	7	1.75070028011204e-05	0.000140056022408964	0	0.000140056022408964
614	0.000122549019607843	0.00065359477124183	0	361	8	0	367	3	0.000326797385620915	0.00065359477124183	0	186	3	4.08496732026144e-05	0.000326797385620915	0	0
615	1.36165577342048e-05	0.000326797385620915	0	380	3	0	468	4	0	0	0	188	3	4.08496732026144e-05	0.000326797385620915	0	0
616	NA	NA	NA	389	0	NA	426	2	0	0	0	191	2	0	0	0	0
617	0	0	0	399	3	0	392	4	0	0	0	204	3	0	0	0	0
618	4.08496732026144e-05	0.000490196078431373	0	400	2	0	420	2	0.000122549019607843	0.000490196078431373	0	185	1	0	0	0	0
619	NA	NA	NA	401	0	NA	394	3	0.000163398692810458	0.000326797385620915	0	181	3	8.16993464052288e-05	0.00065359477124183	0	0
620	4.08496732026144e-05	0.000490196078431373	0	361	3	0	402	2	0.000122549019607843	0.000490196078431373	0	200	1	0	0	0	0
621	NA	NA	NA	380	1	0	425	0	NA	NA	NA	192	1	0	0	0	0
622	NA	NA	NA	379	0	NA	387	2	0	0	0	200	11	5.57040998217469e-05	8.9126559714795e-05	0	0.00017825311942959
623	NA	NA	NA	434	4	0	429	2	0.000122549019607843	0.000490196078431373	0	195	0	NA	NA	NA	NA
624	NA	NA	NA	418	0	NA	410	2	0	0	0	182	3	0	0	0	0
625	4.08496732026144e-05	0.000490196078431373	0	382	3	0	443	2	0.000122549019607843	0.000490196078431373	0	220	2	0	0	0	0
626	NA	NA	NA	385	2	0	365	0	NA	NA	NA	172	6	2.04248366013072e-05	0.000163398692810458	0	0
627	NA	NA	NA	386	0	NA	430	0	NA	NA	NA	196	9	8.16993464052288e-05	0.000326797385620915	0	0
628	2.04248366013072e-05	0.000245098039215686	0	409	5	0	422	1	0	0	0	187	4	6.12745098039216e-05	0.000245098039215686	0	0
629	9.53159041394335e-05	0.00065359477124183	0	410	2	0	415	2	0.000122549019607843	0.000490196078431373	0	204	3	0.000163398692810458	0.00065359477124183	0	0
630	NA	NA	NA	386	0	NA	409	3	0	0	0	156	1	0.000122549019607843	0.000980392156862745	0	0
631	9.53159041394335e-05	0.000490196078431373	0	398	5	0	443	3	0.000163398692810458	0.000326797385620915	0	187	4	0.000122549019607843	0.000490196078431373	0	0
632	0	0	0	431	2	0	448	1	0	0	0	210	4	0	0	0	0.000245098039215686
633	0	0	0	393	1	0	388	2	0	0	0	215	5	0	0	0	0
634	NA	NA	NA	401	2	0	404	0	NA	NA	NA	209	3	0	0	0	0
635	8.57843137254902e-05	0.000490196078431373	0	405	3	0	386	4	0.000183823529411765	0.000490196078431373	0	180	5	7.35294117647059e-05	0.000196078431372549	0	0
636	2.04248366013072e-05	0.000245098039215686	0	420	5	0	440	4	0	0	0	212	4	6.12745098039216e-05	0.000245098039215686	0	0
637	NA	NA	NA	395	3	0	424	4	6.12745098039216e-05	0.000245098039215686	0	201	0	NA	NA	NA	NA
638	0	0	0	386	1	0	418	1	0	0	0	190	1	0	0	0	0
639	NA	NA	NA	394	0	NA	414	1	0	0	0	199	5	2.45098039215686e-05	0.000196078431372549	0	0.000196078431372549
640	5.83566760037348e-06	0.000140056022408964	0	415	1	0	404	1	0	0	0	212	7	1.75070028011204e-05	0.000140056022408964	0	0
641	NA	NA	NA	404	0	NA	416	0	NA	NA	NA	187	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
642	9.53159041394335e-05	0.000326797385620915	0	402	3	0	449	4	0.000245098039215686	0.000245098039215686	0.000245098039215686	212	3	4.08496732026144e-05	0.000326797385620915	0	0
643	8.16993464052288e-05	0.000980392156862745	0	371	4	0	419	1	0.000245098039215686	0.000980392156862745	0	181	1	0	0	0	0
644	1.02124183006536e-05	0.000245098039215686	0	441	3	0	387	2	0	0	0	192	4	3.06372549019608e-05	0.000245098039215686	0	0
645	1.36165577342048e-05	0.000326797385620915	0	388	5	0	398	1	0	0	0	188	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
646	NA	NA	NA	408	0	NA	393	1	0	0	0	202	1	0	0	0	0
647	4.08496732026144e-05	0.000980392156862745	0	388	2	0	397	3	0	0	0	202	1	0.000122549019607843	0.000980392156862745	0	0.000980392156862745
648	NA	NA	NA	396	1	0	380	2	0	0	0	191	0	NA	NA	NA	NA
649	5.44662309368192e-05	0.000326797385620915	0	394	1	0	405	4	0	0	0	191	3	0.000163398692810458	0.000326797385620915	0	0
650	NA	NA	NA	412	1	0	438	0	NA	NA	NA	188	0	NA	NA	NA	NA
651	4.35729847494553e-05	0.000326797385620915	0	422	4	0	437	3	8.16993464052288e-05	0.000326797385620915	0	209	5	4.90196078431373e-05	0.000196078431372549	0	0
652	5.44662309368192e-05	0.000326797385620915	0	377	1	0	430	2	0	0	0	191	3	0.000163398692810458	0.000326797385620915	0	0.000326797385620915
653	NA	NA	NA	410	1	0	407	0	NA	NA	NA	205	3	0.000204248366013072	0.00065359477124183	0	0
654	4.08496732026144e-05	0.000280112044817927	0	403	2	0	401	2	0	0	0	212	7	0.000122549019607843	0.000280112044817927	0	0.000140056022408964
655	0.00392156862745098	0.0117647058823529	0	419	1	0.0117647058823529	413	1	0	0	0	183	3	0	0	0	0.000326797385620915
656	4.08496732026144e-05	0.000980392156862745	0	382	1	0	402	1	0	0	0	187	1	0.000122549019607843	0.000980392156862745	0	0
657	NA	NA	NA	423	0	NA	440	2	0	0	0	199	5	4.90196078431373e-05	0.000392156862745098	0	0
658	0	0	0	418	1	0	436	1	0	0	0	213	3	0	0	0	0
659	2.33426704014939e-05	0.000140056022408964	0	381	4	0	377	2	0	0	0	176	7	7.00280112044818e-05	0.000140056022408964	0	0.000140056022408964
660	NA	NA	NA	381	1	0	415	0	NA	NA	NA	198	5	2.45098039215686e-05	0.000196078431372549	0	0
661	0.000122549019607843	0.000980392156862745	0	418	4	0	388	2	0.000122549019607843	0.000490196078431373	0	206	2	0.000245098039215686	0.000980392156862745	0	0
662	2.72331154684096e-05	0.000326797385620915	0	383	1	0	422	1	0	0	0	178	3	8.16993464052288e-05	0.000326797385620915	0	0.000326797385620915
663	0	0	0	452	4	0	450	3	0	0	0	194	2	0	0	0	0
664	NA	NA	NA	388	4	0	409	0	NA	NA	NA	229	5	7.35294117647059e-05	0.000392156862745098	0	0
665	1.02124183006536e-05	0.000245098039215686	0	415	3	0	439	1	0	0	0	191	4	3.06372549019608e-05	0.000245098039215686	0	0
666	0.000253267973856209	0.000980392156862745	0	416	2	0	412	1	0.000735294117647059	0.000980392156862745	0	187	5	2.45098039215686e-05	0.000196078431372549	0	0
667	2.04248366013072e-05	0.000245098039215686	0	375	1	0	394	4	6.12745098039216e-05	0.000245098039215686	0	205	1	0	0	0	0
668	2.04248366013072e-05	0.000490196078431373	0	440	2	0	396	5	0	0	0	222	2	6.12745098039216e-05	0.000490196078431373	0	0
669	0.000102124183006536	0.000490196078431373	0	458	4	0	429	2	0.000245098039215686	0.000490196078431373	0	218	2	6.12745098039216e-05	0.000490196078431373	0	0
670	6.8082788671024e-05	0.000326797385620915	0	381	2	0	404	6	0.000163398692810458	0.000326797385620915	0	208	3	4.08496732026144e-05	0.000326797385620915	0	0
671	4.08496732026144e-05	0.000490196078431373	0	370	1	0	433	1	0	0	0	202	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
672	NA	NA	NA	425	0	NA	381	0	NA	NA	NA	191	6	0.00014297385620915	0.000326797385620915	0	0
673	4.90196078431373e-05	0.000196078431372549	0	393	6	0	406	5	0.000147058823529412	0.000196078431372549	0	171	5	0	0	0	0.000196078431372549
674	1.36165577342048e-05	0.000326797385620915	0	415	1	0	422	2	0	0	0	219	3	4.08496732026144e-05	0.000326797385620915	0	0
675	1.36165577342048e-05	0.000326797385620915	0	418	2	0	445	1	0	0	0	206	3	4.08496732026144e-05	0.000326797385620915	0	0
676	NA	NA	NA	407	0	NA	386	1	0	0	0	199	4	3.06372549019608e-05	0.000245098039215686	0	0.000245098039215686
677	5.17429193899782e-05	0.000326797385620915	0	406	1	0	440	3	8.16993464052288e-05	0.000326797385620915	0	215	5	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
678	5.44662309368192e-05	0.000490196078431373	0	436	2	0	415	2	0.000122549019607843	0.000490196078431373	0	209	3	4.08496732026144e-05	0.000326797385620915	0	0
679	NA	NA	NA	401	0	NA	457	1	0	0	0	196	2	6.12745098039216e-05	0.000490196078431373	0	0
680	NA	NA	NA	404	4	0	432	0	NA	NA	NA	230	2	0.000183823529411765	0.000490196078431373	0	0
681	2.72331154684096e-05	0.000326797385620915	0	386	2	0	442	4	0	0	0	200	3	8.16993464052288e-05	0.000326797385620915	0	0
682	6.5359477124183e-05	0.000490196078431373	0	386	1	0	397	2	0.000122549019607843	0.000490196078431373	0	196	5	7.35294117647059e-05	0.000196078431372549	0	0
683	0	0	0	371	6	0	395	1	0	0	0	164	3	0	0	0	0
684	0	0	0	423	2	0	408	1	0	0	0	215	3	0	0	0	0
685	0	0	0	425	3	0	434	2	0	0	0	203	2	0	0	0	0
686	NA	NA	NA	409	2	0	426	0	NA	NA	NA	189	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
687	0	0	0	457	1	0	468	2	0	0	0	229	5	0	0	0	0
688	0.000254175744371823	0.000735294117647059	0	401	4	0.000735294117647059	419	1	0	0	0	196	9	2.72331154684096e-05	0.000108932461873638	0	0
689	NA	NA	NA	424	1	0	447	0	NA	NA	NA	209	2	0	0	0	0
690	6.12745098039216e-05	0.000490196078431373	0	411	3	0	410	2	0.000122549019607843	0.000490196078431373	0	178	2	6.12745098039216e-05	0.000490196078431373	0	0
691	0.000177015250544662	0.000980392156862745	0	417	4	0	423	3	0.000163398692810458	0.000326797385620915	0	209	1	0.000367647058823529	0.000980392156862745	0	0
692	NA	NA	NA	407	3	0	421	0	NA	NA	NA	220	4	9.19117647058824e-05	0.000245098039215686	0	0
693	0.000136165577342048	0.000490196078431373	0	415	4	0	423	2	0.000245098039215686	0.000490196078431373	0	183	3	0.000163398692810458	0.000326797385620915	0	0.00065359477124183
694	NA	NA	NA	382	2	0	381	0	NA	NA	NA	197	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
695	0.000108932461873638	0.000980392156862745	0	393	3	0	419	1	0.000245098039215686	0.000980392156862745	0	184	3	8.16993464052288e-05	0.000326797385620915	0	0
696	NA	NA	NA	377	0	NA	406	2	0	0	0	197	1	0	0	0	0
697	2.04248366013072e-05	0.000490196078431373	0	379	2	0	421	5	0	0	0	207	2	6.12745098039216e-05	0.000490196078431373	0	0
698	0.000122549019607843	0.000980392156862745	0	441	2	0	439	1	0.000245098039215686	0.000980392156862745	0	215	2	0.000122549019607843	0.000490196078431373	0	0
699	NA	NA	NA	421	3	0	423	0	NA	NA	NA	230	3	8.16993464052288e-05	0.000326797385620915	0	0
700	0.000177015250544662	0.000980392156862745	0	403	3	0	379	1	0.000490196078431373	0.000980392156862745	0	187	3	4.08496732026144e-05	0.000326797385620915	0	0
701	8.16993464052288e-05	0.000980392156862745	0	440	1	0	470	1	0	0	0	206	1	0.000245098039215686	0.000980392156862745	0	0
702	4.76579520697168e-05	0.000490196078431373	0	387	3	0	397	3	8.16993464052288e-05	0.000326797385620915	0	185	2	6.12745098039216e-05	0.000490196078431373	0	0
703	6.12745098039216e-05	0.000490196078431373	0	421	2	0	459	1	0	0	0	220	2	0.000183823529411765	0.000490196078431373	0	0
704	NA	NA	NA	390	2	0	431	1	0	0	0	208	0	NA	NA	NA	NA
705	4.08496732026144e-05	0.000980392156862745	0	427	3	0	420	5	0	0	0	217	1	0.000122549019607843	0.000980392156862745	0	0
706	NA	NA	NA	402	0	NA	393	3	0	0	0	185	3	4.08496732026144e-05	0.000326797385620915	0	0
707	NA	NA	NA	377	1	0	387	0	NA	NA	NA	192	3	0.000245098039215686	0.00065359477124183	0	0.000326797385620915
708	6.8082788671024e-05	0.000490196078431373	0	434	2	0	414	2	0.000122549019607843	0.000490196078431373	0	195	3	8.16993464052288e-05	0.000326797385620915	0	0
709	0.000204248366013072	0.000980392156862745	0	394	4	0	391	1	0	0	0	201	1	0.000612745098039216	0.000980392156862745	0	0.000980392156862745
710	NA	NA	NA	416	0	NA	408	0	NA	NA	NA	208	2	6.12745098039216e-05	0.000490196078431373	0	0
711	8.16993464052288e-05	0.000490196078431373	0	397	1	0	418	2	0.000122549019607843	0.000490196078431373	0	220	2	0.000122549019607843	0.000490196078431373	0	0
712	NA	NA	NA	410	1	0	417	0	NA	NA	NA	193	4	0.000153186274509804	0.000245098039215686	0	0
713	0.000204248366013072	0.000980392156862745	0	417	1	0	448	2	0.000490196078431373	0.000980392156862745	0	227	1	0.000122549019607843	0.000980392156862745	0	0
714	NA	NA	NA	407	2	0	424	8	0.000122549019607843	0.000245098039215686	0	222	0	NA	NA	NA	NA
715	NA	NA	NA	408	2	0	420	3	8.16993464052288e-05	0.000326797385620915	0	191	0	NA	NA	NA	NA
716	0.000674019607843137	0.00196078431372549	0	384	3	0.00196078431372549	403	3	0	0	0	228	4	6.12745098039216e-05	0.000490196078431373	0	0
717	0	0	0	431	1	0	417	3	0	0	0	215	3	0	0	0	0
718	NA	NA	NA	399	3	0	412	1	0.000245098039215686	0.000980392156862745	0	182	0	NA	NA	NA	NA
719	0	0	0	388	1	0	377	2	0	0	0	191	1	0	0	0	0
720	4.08496732026144e-05	0.000490196078431373	0	400	1	0	410	6	0	0	0	211	2	0.000122549019607843	0.000490196078431373	0	0
721	NA	NA	NA	432	0	NA	395	0	NA	NA	NA	199	3	4.08496732026144e-05	0.000326797385620915	0	0
722	0.000111655773420479	0.000392156862745098	0	407	1	0	414	5	0.000294117647058824	0.000392156862745098	0.000196078431372549	230	3	4.08496732026144e-05	0.000326797385620915	0	0
723	NA	NA	NA	398	0	NA	397	1	0	0	0	175	3	0	0	0	0.000326797385620915
724	NA	NA	NA	400	0	NA	403	2	0	0	0	202	3	4.08496732026144e-05	0.000326797385620915	0	0
725	NA	NA	NA	395	3	0	387	4	0.000122549019607843	0.000245098039215686	0	196	0	NA	NA	NA	NA
726	NA	NA	NA	435	1	0	411	0	NA	NA	NA	193	1	0.000245098039215686	0.000980392156862745	0	0
727	0	0	0	432	2	0	407	1	0	0	0	209	1	0	0	0	0
728	2.04248366013072e-05	0.000490196078431373	0	414	1	0	396	3	0	0	0	199	2	6.12745098039216e-05	0.000490196078431373	0	0
729	3.4041394335512e-05	0.000245098039215686	0	438	1	0	460	6	4.08496732026144e-05	0.000163398692810458	0	203	4	6.12745098039216e-05	0.000245098039215686	0	0
730	0	0	0	405	1	0	412	3	0	0	0	197	2	0	0	0	0
731	1.36165577342048e-05	0.000326797385620915	0	377	2	0	415	1	0	0	0	185	3	4.08496732026144e-05	0.000326797385620915	0	0
732	0.000122549019607843	0.000980392156862745	0	401	2	0	428	2	0	0	0	205	1	0.000367647058823529	0.000980392156862745	0	0
733	NA	NA	NA	440	0	NA	405	4	6.12745098039216e-05	0.000245098039215686	0	210	7	5.25210084033613e-05	0.000280112044817927	0	0.000140056022408964
734	8.16993464052288e-05	0.000490196078431373	0	410	3	0	405	2	0	0	0	208	2	0.000245098039215686	0.000490196078431373	0	0
735	0	0	0	423	4	0	411	1	0	0	0	209	3	0	0	0	0
736	NA	NA	NA	413	0	NA	405	1	0	0	0	190	5	0	0	0	0
737	0	0	0	401	1	0	404	3	0	0	0	224	1	0	0	0	0
738	0	0	0	397	3	0	396	4	0	0	0	213	2	0	0	0	0
739	NA	NA	NA	445	0	NA	391	0	NA	NA	NA	196	3	4.08496732026144e-05	0.000326797385620915	0	0
740	0.000236928104575163	0.000980392156862745	0	403	5	0.000588235294117647	415	2	0	0	0	214	1	0.000122549019607843	0.000980392156862745	0	0
741	0.000343137254901961	0.000980392156862745	0	449	1	0	435	1	0.000735294117647059	0.000980392156862745	0	205	5	0.000294117647058824	0.000392156862745098	0.000196078431372549	0.000392156862745098
742	NA	NA	NA	396	0	NA	397	0	NA	NA	NA	202	1	0	0	0	0
743	4.76579520697168e-05	0.000490196078431373	0	401	4	0	380	2	0.000122549019607843	0.000490196078431373	0	205	6	2.04248366013072e-05	0.000163398692810458	0	0
744	NA	NA	NA	414	1	0	408	1	0	0	0	208	0	NA	NA	NA	NA
745	NA	NA	NA	374	0	NA	387	3	0	0	0	201	5	2.45098039215686e-05	0.000196078431372549	0	0
746	4.08496732026144e-05	0.000490196078431373	0	425	1	0	410	2	0.000122549019607843	0.000490196078431373	0	189	1	0	0	0	0
747	NA	NA	NA	388	0	NA	377	0	NA	NA	NA	203	5	0	0	0	0
